x,y,z
1.7598350245884817, 2.823446448703267, -2.775557561562892e-17
1.7609695387939799, 2.8305182701889824, 0.0
1.7608423735759955, 2.830285797385514, 0.0
1.7841514591945735, 2.875138117262798, 0.0
1.817396287992428, 2.9390873396951886, 0.0
1.8258183638729133, 2.956428997862532, 0.0
1.8259197850171562, 2.956611188246325, 0.0
1.8477854630320016, 2.9992912742922573, 0.0
1.881187406090976, 3.052325301194145, -2.775557561562892e-17
1.8903494292491219, 3.069061589280843, -2.775557561562892e-17
1.8903494292491219, 3.069061589280843, -2.775557561562892e-17
1.9144343231811602, 3.1163399701922057, -2.775557561562892e-17
1.9245273531269622, 3.1382405763943035, -2.775557561562892e-17
1.9244333784084682, 3.138065369351439, -2.775557561562892e-17
1.92446138031672, 3.1381254227691087, -2.775557561562892e-17
1.9246246811860341, 3.1384626975474132, -2.775557561562892e-17
1.948522415010417, 3.1860967315102338, -2.775557561562892e-17
1.9636906977628632, 3.240507347296842, 0.0
1.9722983697145875, 3.2590079636046316, 0.0
1.9722983697145875, 3.2590079636046316, 0.0
1.9722379783042931, 3.258890013250447, 0.0
1.9963976541600543, 3.305017149357318, 0.0
2.0044074365012317, 3.3208628142358987, 0.0
2.004373792326073, 3.3208057393768287, 0.0
2.0291648044090134, 3.3659333756249454, 0.0
2.060425534813456, 3.3954585971236115, 0.0
2.083988687207204, 3.4382925354953424, 0.0
2.096548707665186, 3.4634909165138814, 0.0
2.096548707665186, 3.4634909165138814, 0.0
2.096674365125561, 3.4637242129467984, 0.0
2.1210402253454537, 3.5095872821290635, 0.0
2.151970265921719, 3.5770227008753896, 0.0
2.173289125389365, 3.596156055838882, 0.0
2.1733202665762805, 3.596214708557335, 0.0
2.195333841825833, 3.6431783778019153, 0.0
2.2048770122845474, 3.6658282705241416, 0.0
2.204826386944483, 3.6657058208747246, 0.0
2.2221949420986076, 3.710771122574117, 0.0
2.230758862208292, 3.7352837377261157, 0.0
2.2307100815159475, 3.7351605629744125, 0.0
2.2306817285413003, 3.7351006888754426, 0.0
2.2306817285413003, 3.7351006888754426, 0.0
2.2307141951360405, 3.7351585415401036, 0.0
2.2509766021442283, 3.7731418342467853, 2.775557561562892e-17
2.2801983200242186, 3.83746481528183, -2.775557561562892e-17
2.289635405639813, 3.8618141419000875, -2.775557561562892e-17
2.2895122241838552, 3.8615067532172804, -2.775557561562892e-17
2.2895713522903365, 3.8616116747502995, -2.775557561562892e-17
2.3127506053671008, 3.907725342342136, -2.775557561562892e-17
2.325016936393, 3.935981575006206, -2.775557561562892e-17
2.325016936393, 3.935981575006206, -2.775557561562892e-17
2.3617240741417618, 3.990699894039083, 0.0
2.3838895021742617, 4.069699177411976, 0.0
2.390216968963136, 4.101266156445205, 0.0
2.390103683852985, 4.100816452766693, 0.0
2.3900150041159507, 4.100497359751525, 0.0
2.389940977168481, 4.100242652471885, 0.0
2.390064172859518, 4.100550133016621, 0.0
2.3900377323560225, 4.100489393312837, 0.0
2.390090988487602, 4.100610757072334, 0.0
2.3902393236528843, 4.100906931477803, 0.0
2.390169973839971, 4.1007940961089, 0.0
2.3901042867706503, 4.100678740030247, 0.0
2.3901046886251436, 4.100678449977405, 0.0
2.3902618257563764, 4.100891855277661, 0.0
2.3905084265363272, 4.101203573715847, 0.0
2.390462778869999, 4.1011554916400605, 0.0
2.3903255366584015, 4.101011732536143, 0.0
2.390198589338998, 4.1008841731129095, 0.0
2.390525099036909, 4.101186391380402, 0.0
2.4056667382076666, 4.098793712818069, 2.775557561562892e-17
2.4111607649336366, 4.096842634118401, 0.0
2.4111327188276657, 4.0968245281722355, 0.0
2.4112161685318525, 4.096878930767929, 0.0
2.410864386418858, 4.096693904089152, 0.0
2.41068509725688, 4.096608129994528, 0.0
2.41068509725688, 4.096608129994528, 0.0
2.410988954723235, 4.0967401081756245, 0.0
2.4111753053118385, 4.096809217954555, 0.0
2.411174969021308, 4.096810169096095, 0.0
2.411219994204589, 4.096826562181267, 0.0
2.411447769816589, 4.096906116329296, 0.0
2.4116162018308516, 4.096951609593524, 0.0
2.4116811172585204, 4.09696492057275, 0.0
2.4119409030512236, 4.097017177243467, 0.0
2.412397407762446, 4.097098482487166, 0.0
2.4205700317616854, 4.084763127595398, 2.775557561562892e-17
2.4206239829136424, 4.084764951096385, 2.775557561562892e-17
2.4205576903308375, 4.0847679898483635, 2.775557561562892e-17
2.4208133025458767, 4.0847639859285465, 2.775557561562892e-17
2.4211530096421927, 4.084739526429612, 2.775557561562892e-17
2.421939714262063, 4.084626686398268, 2.775557561562892e-17
2.4223287868072525, 4.084545357590569, 2.775557561562892e-17
2.422907347109385, 4.084387826599003, 2.775557561562892e-17
2.4234070200883755, 4.084222005089859, 2.775557561562892e-17
2.4025223679332126, 4.0934912009445314, 0.0
2.4027615083718925, 4.093377027921452, 0.0
2.4027615083718925, 4.093377027921452, 0.0
2.403203468825263, 4.09315378032511, 0.0
2.40352210620333, 4.092973643155103, 0.0
2.4039592825682603, 4.092674231878087, 0.0
2.4040659985639055, 4.092595664027561, 0.0
2.4043238119622363, 4.092387811173064, 0.0
2.40461802881355, 4.09212061876163, 0.0
2.404989744095458, 4.0917428743449396, 0.0
2.4049898689918385, 4.091742999964746, 0.0
2.4051216942048055, 4.091594283631436, 0.0
2.3854101258986455, 4.099320289428512, 2.775557561562892e-17
2.385369540695496, 4.099372677207755, 2.775557561562892e-17
2.3852188678543373, 4.099590739959661, 2.775557561562892e-17
2.385287186282672, 4.099477212197941, 2.775557561562892e-17
2.385411860895111, 4.0992615720707315, 2.775557561562892e-17
2.3854188936731693, 4.099247222921773, 2.775557561562892e-17
2.3854463694447516, 4.099186877694859, 2.775557561562892e-17
2.385420394003644, 4.099247813908573, 2.775557561562892e-17
2.3854706852511627, 4.099114439346411, 2.775557561562892e-17
2.385614271369825, 4.098684015946489, 2.775557561562892e-17
2.3856629478788602, 4.098491219827274, 2.775557561562892e-17
2.385679089302677, 4.098426970793298, 2.775557561562892e-17
2.3857236043690833, 4.098204279028264, 2.775557561562892e-17
2.3959864530331076, 4.0419205637968965, 2.775557561562892e-17
2.408319281966713, 3.973245695014216, 2.775557561562892e-17
2.413103684252359, 3.9738370724883953, -2.775557561562892e-17
2.413018190258173, 3.9742928121027212, -2.775557561562892e-17
2.4131289980481783, 3.973842634500708, -2.775557561562892e-17
2.4131269550902243, 3.973841992310107, -2.775557561562892e-17
2.4131733204839234, 3.9737178697161215, -2.775557561562892e-17
2.4131733204839234, 3.9737178697161215, -2.775557561562892e-17
2.413100194766057, 3.973902682005594, -2.775557561562892e-17
2.4128802994226293, 3.9743848423021344, -2.775557561562892e-17
2.4131894518546018, 3.9738130287166595, -2.775557561562892e-17
2.4131187975450166, 3.9739251159886586, -2.775557561562892e-17
2.41308063266864, 3.9739792757025065, -2.775557561562892e-17
2.4127261811417564, 3.9744586490415275, -2.775557561562892e-17
2.4134544217275313, 3.978325294784627, 0.0
2.4134544217271627, 3.9783252947850847, 0.0
2.413199624651874, 3.97863028691484, 0.0
2.4134717392446436, 3.9783406685458096, 0.0
2.4132780271834604, 3.9785214791765573, 0.0
2.4132780282508106, 3.9785214550669945, 0.0
2.413011557318978, 3.9787369420039407, 0.0
2.4128743170997717, 3.9788459636341864, 0.0
2.413045318580284, 3.9787447888191565, 0.0
2.4132194424440008, 3.978648962224876, 0.0
2.4131752049840003, 3.978672195647017, 0.0
2.410374660725146, 3.9743868691778776, 0.0
2.408398521065458, 3.971009950415247, 2.775557561562892e-17
2.4084614550336587, 3.970989232095815, 2.775557561562892e-17
2.408479220730916, 3.970987079011847, 2.775557561562892e-17
2.4086552540303807, 3.970944308909051, 2.775557561562892e-17
2.408590579252446, 3.9709587164315114, 2.775557561562892e-17
2.408590633033956, 3.9709589947600077, 2.775557561562892e-17
2.4087122810406805, 3.9709502334550923, 2.775557561562892e-17
2.408789130094257, 3.9709507755762368, 2.775557561562892e-17
2.40839196714317, 3.970937387327399, 2.775557561562892e-17
2.4217035757566467, 3.937363596376363, 0.0
2.4214215264134897, 3.9373405011904676, 0.0
2.4216350007847365, 3.937377575741488, 0.0
2.421506221762452, 3.937346258058882, 0.0
2.421506355515887, 3.937345780940898, 0.0
2.4210920878483186, 3.9372202804066263, 0.0
2.4209999600241345, 3.937189576343048, 0.0
2.421184275316608, 3.93726393971126, 0.0
2.4212456993300484, 3.937288759853616, 0.0
2.4213075707488034, 3.9373126552100666, 0.0
2.421250198713045, 3.9372791634647593, 0.0
2.421251515324584, 3.937276756990566, 0.0
2.4213086468383502, 3.937310303733905, 0.0
2.4212526135606027, 3.9372749811074765, 0.0
2.418196249843285, 3.922806203400669, -2.775557561562892e-17
2.4185211978522507, 3.9230351374409027, -2.775557561562892e-17
2.4186264095091228, 3.9231156826883127, -2.775557561562892e-17
2.4186045591289624, 3.9230910004128927, -2.775557561562892e-17
2.418378088824819, 3.922896162111621, -2.775557561562892e-17
2.418571862688355, 3.9230769297618253, -2.775557561562892e-17
2.418571862688355, 3.923076929761825, -2.775557561562892e-17
2.41838434620932, 3.922889707415001, -2.775557561562892e-17
2.4184340384472023, 3.9229339047580374, -2.775557561562892e-17
2.4186075632997195, 3.92313411210972, -2.775557561562892e-17
2.4188569507155475, 3.923443649574393, -2.775557561562892e-17
2.4189007969488543, 3.9234935031924376, -2.775557561562892e-17
2.41917793449488, 3.9238654397600707, -2.775557561562892e-17
2.419220046038203, 3.9239171363419083, -2.775557561562892e-17
2.419151822321963, 3.9238035499942843, -2.775557561562892e-17
2.4426060102153193, 3.9675476357414756, 0.0
2.447639113995759, 3.9854264281647875, 0.0
2.4649058725921846, 4.031301335325148, 0.0
2.4871917933531917, 4.110923908977355, 0.0
2.496914389478201, 4.065704782465985, 0.0
2.4968584782005006, 4.065514086564363, 0.0
2.496796458674963, 4.065325261018382, 0.0
2.4968169465906875, 4.065388263574677, 0.0
2.4968636044859216, 4.065512334685656, 0.0
2.4969425648398373, 4.065694696518665, 0.0
2.496883332629888, 4.065576180090093, 0.0
2.496854725306984, 4.065516406448523, 0.0
2.4967226654781123, 4.065286705501093, 0.0
2.4967209977210993, 4.065287809135774, 0.0
2.4966833583314965, 4.0652332908097435, 0.0
2.4966520504428944, 4.0651922607844, 0.0
2.496927889456048, 4.065546636179877, 0.0
2.516244106657333, 4.065611886055764, 0.0
2.51578125389786, 4.065142564540549, 0.0
2.5154482635454003, 4.064815106247928, 0.0
2.514862528065812, 4.064277607192484, 0.0
2.514607916662086, 4.064065749474056, 0.0
2.514607958810061, 4.064065692589121, 0.0
2.5145786705898137, 4.064045070996277, 0.0
2.5143305859493386, 4.063884819680042, 0.0
2.514560695685237, 4.064016204750429, 0.0
2.5144436725901653, 4.063954064801455, 0.0
2.5147410631412783, 4.064099900865954, 0.0
2.515043833235969, 4.064234323607165, 0.0
2.522809288205609, 4.070217828633574, 0.0
2.523618650865344, 4.0708090294889105, 2.775557561562892e-17
2.5236803409569264, 4.070834077298805, 2.775557561562892e-17
2.5238087865676504, 4.0708666623983305, 2.775557561562892e-17
2.5239387974267253, 4.070892451444701, 2.775557561562892e-17
2.5240695410390077, 4.0709139303549, 2.775557561562892e-17
2.5245282227465755, 4.0709826371362325, 2.775557561562892e-17
2.5248574794269523, 4.071019841957553, 2.775557561562892e-17
2.524857471326419, 4.071020018762249, 2.775557561562892e-17
2.524923689054814, 4.071022780220859, 2.775557561562892e-17
2.524724860004245, 4.071019098363516, 2.775557561562892e-17
2.525054751776661, 4.070989570610752, 2.775557561562892e-17
2.525120509832054, 4.070981538846768, 2.775557561562892e-17
2.5256086777927558, 4.0709115337002855, 2.775557561562892e-17
2.516266561011536, 4.083147621162964, 0.0
2.516202144399331, 4.083163094860133, 0.0
2.516202144399331, 4.083163094860133, 0.0
2.516202960773387, 4.08316630180266, 0.0
2.516584405746468, 4.083054774900069, 0.0
2.5173278787768587, 4.082773750165545, 0.0
2.5176323390927835, 4.082643226845419, 0.0
2.5180539992398825, 4.08245045230665, 0.0
2.5181141136559555, 4.0824223346397455, 0.0
2.518114157224948, 4.082422391115141, 0.0
2.5185071822321894, 4.082176395420855, 0.0
2.5190981044148497, 4.081750195558614, 0.0
2.518913142338248, 4.084076036874359, 0.0
2.5188644147797405, 4.084120911944811, 0.0
2.5190543547668773, 4.083936150984711, 0.0
2.5195007162940524, 4.083446760741657, 0.0
2.5196686888726347, 4.08324177735466, 0.0
2.5197109179164245, 4.083190696628759, 0.0
2.519861549223131, 4.082972713834874, 0.0
2.5200945516821447, 4.082571905388142, 0.0
2.520215938720826, 4.082336321615087, 0.0
2.5202235960336643, 4.082339914444347, 0.0
2.5082776354455416, 4.07590185083098, 0.0
2.5082556118315953, 4.075964337443584, 0.0
2.5082761364874098, 4.075901304904254, 0.0
2.5083603798321406, 4.07558103614013, 0.0
2.508362648960843, 4.07558151013591, 0.0
2.5083635226205536, 4.07558165075614, 0.0
2.5083675229808216, 4.075582178053976, 0.0
2.513183056744366, 4.02366672271327, 0.0
2.514642126132812, 4.006370667305896, 0.0
2.514636637296474, 4.006436700564656, 0.0
2.5185379282326155, 3.95417878478226, 0.0
2.5196575273408475, 3.9372558395878996, 0.0
2.5196587210130303, 3.937189592665325, 0.0
2.519643586769674, 3.9366599019450557, 0.0
2.5247300061931006, 3.9477180479855116, 0.0
2.5246217229887207, 3.9469305802591657, 0.0
2.524661850729073, 3.9471252559631185, 0.0
2.5154315108073564, 3.8952070939369388, 0.0
2.512425857251515, 3.876030113756384, 0.0
2.512398225747467, 3.875900506750526, 0.0
2.499466453687503, 3.828261286187131, 0.0
2.4886927837600505, 3.7959779702393064, 0.0
2.4886423786956415, 3.7958553006427835, 0.0
2.4885820637878133, 3.7957373358038735, 0.0
2.48851884218839, 3.7956208410947925, 0.0
2.4881714421599903, 3.7950568974511856, 0.0
2.513359029816785, 3.7993554532467004, 0.0
2.513137408733503, 3.799030680759749, 0.0
2.5126859825611154, 3.798443117747147, 0.0
2.512950967081515, 3.7987393329228274, 0.0
2.512812194451836, 3.798597048687805, 0.0
2.5123793094122293, 3.7981871846006605, 0.0
2.511931378419018, 3.7977936776625874, 0.0
2.5118798495692407, 3.7977520089170684, 0.0
2.5117720465425784, 3.797674890586596, 0.0
2.5115504837389673, 3.797529658546621, 0.0
2.5245145136499745, 3.800731775287545, -2.775557561562892e-17
2.524395283054486, 3.800673961874175, -2.775557561562892e-17
2.524215826602289, 3.8005884035847943, -2.775557561562892e-17
2.5243402309211227, 3.8006339051408786, -2.775557561562892e-17
2.5245919560212156, 3.8007167609306163, -2.775557561562892e-17
2.524717675808813, 3.800758709056883, -2.775557561562892e-17
2.524407927471116, 3.800682424789816, -2.775557561562892e-17
2.524277725390401, 3.800657865332886, -2.775557561562892e-17
2.524212433158491, 3.800646576265657, -2.775557561562892e-17
2.5242124983020062, 3.8006460134387217, -2.775557561562892e-17
2.5238830363305436, 3.8006121594617457, -2.775557561562892e-17
2.5234197257668023, 3.8005917017206317, -2.775557561562892e-17
2.523066910529934, 3.80058027905611, -2.775557561562892e-17
2.525700346216637, 3.78877164965814, 2.775557561562892e-17
2.5254371602994423, 3.7888027515093974, 2.775557561562892e-17
2.5254371602994423, 3.7888027515093974, 2.775557561562892e-17
2.525239996874811, 3.7888281284479786, 2.775557561562892e-17
2.4740572116978226, 3.800920688441356, 2.775557561562892e-17
2.444712358657459, 3.809614093101775, 2.775557561562892e-17
2.444994244204575, 3.80951917750507, 2.775557561562892e-17
2.4447156102803125, 3.809623493802947, 2.775557561562892e-17
2.4445342483268635, 3.8097047915107156, 2.775557561562892e-17
2.4445628436254068, 3.809686635956955, 2.775557561562892e-17
2.443775952140845, 3.8101127219354676, 2.775557561562892e-17
2.446465224218469, 3.816901262057489, 0.0
2.4464650787890334, 3.8169010614714547, 0.0
2.4463204061661905, 3.81701113778563, 0.0
2.4464599959082016, 3.8168946124896657, 0.0
2.4465079463538983, 3.816848887769428, 0.0
2.446461497279834, 3.8168961392037626, 0.0
2.446553715527561, 3.8168008299503566, 0.0
2.446721942913586, 3.8165960310318097, 0.0
2.4470091343766636, 3.816194469423775, 0.0
2.44718190004806, 3.8159476052438395, 0.0
2.448937170602527, 3.8158979820402403, -5.551115123125784e-17
2.450761804190634, 3.815304095478455, -2.775557561562892e-17
2.4510047893994864, 3.814813364905804, -2.775557561562892e-17
2.4514213099039535, 3.813858015722145, -2.775557561562892e-17
2.4514241718307264, 3.8138591045747425, -2.775557561562892e-17
2.4514033631742276, 3.8139220050813947, -2.775557561562892e-17
2.4513278575361865, 3.8141759894728944, -2.775557561562892e-17
2.451266716485738, 3.814433860208057, -2.775557561562892e-17
2.4512813024707873, 3.814369234604582, -2.775557561562892e-17
2.451193394334967, 3.8148245469300575, -2.775557561562892e-17
2.4511801215362428, 3.8148895776108844, -2.775557561562892e-17
2.4512013378298096, 3.81475863806253, -2.775557561562892e-17
2.451210090644683, 3.8146264252431186, -2.775557561562892e-17
2.4512110796214506, 3.814560208247891, -2.775557561562892e-17
2.4539409267348242, 3.8160141037596933, -5.551115123125784e-17
2.4539375401699544, 3.815815367346995, -5.551115123125784e-17
2.453945120326634, 3.816014005366585, -5.551115123125784e-17
2.4539301443253705, 3.8157493805106077, -5.551115123125784e-17
2.4539376339181795, 3.8158152030047265, -5.551115123125784e-17
2.4539376339181795, 3.8158152030047265, -5.551115123125784e-17
2.4539829162644407, 3.8161433544146464, -5.551115123125784e-17
2.4539934646928807, 3.8162088033940056, -5.551115123125784e-17
2.4540072916338946, 3.8162735897995463, -5.551115123125784e-17
2.454114541518986, 3.816724736995473, -5.551115123125784e-17
2.454202402992927, 3.817044128442746, -5.551115123125784e-17
2.454162166156021, 3.8169178977770435, -5.551115123125784e-17
2.454187726434036, 3.817004723873256, -5.551115123125784e-17
2.4717935509804847, 3.8705259184507192, -5.551115123125784e-17
2.478580871411177, 3.8958789387730297, -5.551115123125784e-17
2.4785428249159525, 3.895752026396711, -5.551115123125784e-17
2.4786032300804495, 3.895941379518138, -5.551115123125784e-17
2.4947099298812083, 3.9471180362530287, -5.551115123125784e-17
2.501449962880432, 3.973634668469407, -5.551115123125784e-17
2.501285944980168, 3.9729928597021655, -5.551115123125784e-17
2.501152786250507, 3.9725486760428446, -5.551115123125784e-17
2.517380084124731, 4.0233389264726895, -5.551115123125784e-17
2.5304795028310845, 4.054826336859639, 0.0
2.5304280751464154, 4.054634385603901, 0.0
2.5442386185585457, 4.106271543823776, 0.0
2.550080024325261, 4.134490321011833, 0.0
2.5500425916718434, 4.134311072520653, 0.0
2.5500978168040684, 4.134554334682251, 0.0
2.5500492663288616, 4.1344306456271, 0.0
2.54993744525247, 4.1341188547846635, 0.0
2.5500382900501326, 4.134363847221212, 0.0
2.5500329189580744, 4.134366357099612, 0.0
2.550062465961957, 4.1344256633542935, 0.0
2.5500315295657283, 4.13436706148291, 0.0
2.5499312196651998, 4.134195432075549, 0.0
2.5497526030703748, 4.133916455993798, 0.0
2.5496498740071645, 4.133769659352774, 0.0
2.5494112688137953, 4.1334273747687895, 0.0
2.549619033392363, 4.133685321234334, 0.0
2.5494395042009557, 4.133490450095713, 0.0
2.55035973272615, 4.142626148610901, -2.775557561562892e-17
2.550119661368191, 4.142397679739827, -2.775557561562892e-17
2.550069083922344, 4.142354897414022, -2.775557561562892e-17
2.5501210470671944, 4.142396046713064, -2.775557561562892e-17
2.550335236204336, 4.142552051848741, -2.775557561562892e-17
2.5503354081369842, 4.142551804926874, -2.775557561562892e-17
2.5506125540074325, 4.142733218523443, -2.775557561562892e-17
2.5506106950576846, 4.142736517994676, -2.775557561562892e-17
2.5503780004346286, 4.142609717045656, -2.775557561562892e-17
2.5503104979889004, 4.142578774075358, -2.775557561562892e-17
2.550499800242355, 4.142661898153302, -2.775557561562892e-17
2.5507453486472014, 4.142761553683541, -2.775557561562892e-17
2.5507453486472014, 4.142761553683542, -2.775557561562892e-17
2.550867782723243, 4.1428123501866105, -2.775557561562892e-17
2.5510552699439546, 4.142878396428084, -2.775557561562892e-17
2.541208233569608, 4.141941118277617, 0.0
2.5410797068706446, 4.141908948427153, 0.0
2.5412102325900623, 4.141931901369362, 0.0
2.5414064791031072, 4.141963355731437, 0.0
2.541603239832105, 4.141991218601639, 0.0
2.5416032591220454, 4.141991735609684, 0.0
2.542000387610199, 4.142008535582004, 0.0
2.54203540553273, 4.142008849881802, 0.0
2.54203540553273, 4.142008849881802, 0.0
2.54203540553273, 4.142008849881802, 0.0
2.54203540553273, 4.142008849881802, 0.0
2.54203540553273, 4.142008849881802, 0.0
