x,y,z
-0.008249999396850116, -0.02220169491114446, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.02220169491114446, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.02220169491114446, 0.0
-0.008249999396850116, -0.02220169491114435, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.02220169491114446, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.02220169491114435, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850005, -0.022201694911144404, 2.7755575615628914e-17
-0.008249999396850116, -0.02220169491114435, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.02220169491114435, 0.0
-0.008249999396850116, -0.02220169491114435, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.02220169491114435, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850005, -0.02220169491114435, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.02220169491114446, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
-0.008249999396850116, -0.02220169491114446, 0.0
-0.008249999396850116, -0.022201694911144404, 0.0
0.016876804811616908, -0.021611555228180562, 0.0
0.053119662076041574, 0.026601950297672816, -2.7755575615628914e-17
0.053586521709041435, 0.07720306719933526, 0.0
0.07777735032526567, 0.14338106516180427, 0.0
0.10151327728608761, 0.21155339050241675, 0.0
0.11496039185407247, 0.2495411279863765, 0.0
0.13633696744803914, 0.31633707602704125, 0.0
0.15974606810983227, 0.38434114175546674, 0.0
0.1666398870381235, 0.4321108305795301, 0.0
0.19210005263103114, 0.4987764622955308, 0.0
0.2188309432408021, 0.5652473778261278, 0.0
0.2296263564518255, 0.6101955484444224, 0.0
0.25789614506667535, 0.6774352699321158, 0.0
0.2867633011504419, 0.7435184937299018, 0.0
0.2741182699896939, 0.793501596133247, 0.0
0.30381096896705395, 0.8600418030801023, 0.0
