x,y,z
-0.006432406179680439,-0.017721882772515435,0.0
-0.006432406179680439,-0.017721882772515435,0.0
-0.006432406179680439,-0.01772188277251538,0.0
-0.006432406179680439,-0.017721882772515435,0.0
0.03838782459343315,0.00346427572202751,0.0
0.020055021533665562,0.03932136363399097,0.0
0.042669082805153136,0.10550377337461064,0.0
0.06589306883055013,0.17298260026435563,0.0
0.04669881250456387,0.21496113740333986,0.0
0.07144281078608183,0.2824693713977389,0.0
0.09925416642097817,0.35014140756009177,0.0
0.08692365742981456,0.38990147847361023,0.0
0.11702667466946426,0.4550170279080544,0.0
0.11159051940710885,0.49742467846566407,0.0
0.14448700779289114,0.5629652898874888,0.0
0.17841314187205948,0.6257342271153149,0.0
0.22745821384939557,0.6405081445333582,0.0
0.2606761999424322,0.7040573754108398,0.0
0.2921860689368042,0.7669768240930999,0.0
0.30132105454880287,0.7826340344102192,0.0
0.33127309705725505,0.8494311220626969,0.0
0.3606019712633719,0.915346953502201,0.0
0.37816379484587903,0.9299505539662085,0.0
0.40678126204791876,0.9958468007630721,0.0
0.43666515514297655,1.0630944909769826,0.0
0.45082754580433604,1.1104377701572306,0.0
0.4817851986884221,1.1771413216881137,0.0
0.5122730438093372,1.241807809946948,0.0
0.530160885776818,1.3012948076985076,0.0
0.560130061032382,1.3652565705437634,0.0
0.5906428255342316,1.4293243738879537,-2.7755575615628914e-17
0.6249607797168856,1.455665373041386,0.0
0.6547890063344949,1.5192217327277715,0.0
0.685409131913361,1.5855705646068596,0.0
0.7443637138848727,1.644906959795468,0.0
0.7733723039375759,1.7126441471395601,0.0
0.8186285470376129,1.7837700946484016,0.0
0.8508240912844731,1.8516570406541006,0.0
0.8766554585272482,1.91873238833909,0.0
0.9053549522209546,1.9960593117261785,0.0
0.9302309109326959,2.0631456942251796,0.0
0.9549669425850418,2.1285306981055907,0.0
0.9863497572877531,2.200076887652285,0.0
1.014116838092233,2.26720558513885,0.0
1.0415859960764853,2.3324824978260392,0.0
1.06287367554108,2.3828627467210604,0.0
1.092243200481262,2.4504910939488025,0.0
1.1216700123706085,2.5172463875786897,0.0
1.159385181503437,2.575699960024949,0.0
1.1875672090136322,2.638001346014815,0.0
1.217511440288332,2.705518437422941,0.0
1.244574554739042,2.7572982685800085,0.0
1.2730339056114628,2.8245302215000363,0.0
1.2996787137174417,2.888284798898152,0.0
1.3227217859130351,2.9365279891090825,2.7755575615628914e-17
1.3502906713657898,3.001115096360648,2.7755575615628914e-17
1.3792506952261678,3.067916337645542,2.7755575615628914e-17
1.417914819878991,3.141459251092203,0.0
1.447451770481789,3.2081193195474653,0.0
1.477374413072932,3.2753071399173996,0.0
1.5132283009025436,3.351004966542909,0.0
1.542222142992646,3.415082248582063,0.0
1.5790334576413336,3.4799269653571376,-5.551115123125783e-17
1.6115245136593652,3.5452902609218278,2.7755575615628914e-17
1.6397646551441167,3.61053889670902,2755575615628914e-17
1.671375179128048,3.6705033507979317,0.0
1.6990707358062158,3.7380565970940407,0.0
1.725027266454719,3.8033793799039746,0.0
1.7313820960457356,3.835653379088226,-2.7755575615628914e-17
1.75683102827038,3.9035386378657098,-2.7755575615628914e-17
1.7815308563996375,3.9724644011385335,-2.7755575615628914e-17
1.8213608448584309,4.0240969303729335,0.0
1.8438469235466404,4.089562280960812,0.0
1.8668592671978415,4.158596556640466,0.0
1.8625263450454317,4.109201837739056,2.7755575615628914e-17
1.862505680860235,4.109138889637483,2.7755575615628914e-17
1.862505680860235,4.109138889637483,2.7755575615628914e-17
1.862505680860235,4.109138889637483,2.7755575615628914e-17
1.862505680860235,4.109138889637483,2.7755575615628914e-17
1.862505680860235,4.109138889637483,2.7755575615628914e-17
1.8625263450454317,4.1092018377390562,2.7755575615628914e-17
1.862505680860235,4.109138889637483,2.7755575615628914e-17
1.8625263450454317,4.109201837739056,2.7755575615628914e-17
1.8625263450454317,4.1092018377390565,2.7755575615628914e-17
1.8625056640442903,4.10913889515978,2.7755575615628914e-17
1.8625056640442903,4.10913889515978,2.7755575615628914e-17
1.8625056640442903,4.10913889515978,2.7755575615628914e-17
1.8625056640442903,4.109138895159779,2.7755575615628914e-17
1.8625056640442903,4.10913889515978,2.7755575615628914e-17
1.8625056640442903,4.10913889515978,2.7755575615628914e-17
1.8625056640442903,4.10913889515978,2.7755575615628914e-17
1.8625056640442903,4.10913889515978,2.7755575615628914e-17
1.8625056640442903,4.10913889515978,2.7755575615628914e-17
1.8625056640442903,4.109138895159779,2.7755575615628914e-17
