x,y
-0.0197330046134,-0.102023273
0.644014478015,	1.36864622
0.646807439531,	1.376937767
0.649606196586,	1.385248224
0.652671233022,	1.39435113
0.655724678383,	1.403421265
0.658756908478,	1.412429821
0.66172352589,	1.421244651
0.664701734379,	1.430094941
0.667855513089,	1.439467884
0.670995786397,	1.448801419
0.674082038099,	1.457974899
0.677187590741,	1.467206059
0.680422401861,	1.476821553
0.683655298655,	1.486431259
0.686890109775,	1.496046337
0.690090200228,	1.505557682
0.693303796083,	1.515108427
0.696611929749,	1.524939135
0.699920063415,	1.534768602
0.703201186278,	1.544516358
0.706493900217,	1.554296873
0.709769227542,	1.564023858
0.709655877507,	1.563687268
0.708421053513,	1.560020326
0.708139790557,	1.559185046
0.709302164314,	1.562636909
0.711358019153,	1.568741469
0.714355528582,	1.577640564
0.720555364588,	1.596040259
0.726188131412,	1.612748354
0.731668510167,	1.628995461
0.740529615686,	1.655243844
0.747707268211,	1.676483888
0.754547443382,	1.696705183
0.761057798501,	1.715931566
0.769648953674,	1.741270675
0.777362730803,	1.763988107
0.782405246292,	1.778819992
0.792081893261,	1.807238673
0.800607488314,	1.832226016
0.807067703039,	1.85112626
0.813294549848,	1.869314834
0.820263930935,	1.889637216
0.826380820206,	1.907441974
0.831409830294,	1.922057124
0.838994401506,	1.944058437
0.845165312383,	1.96192167
0.848554478459,	1.971717789
0.850801375809,	1.978206431
0.857105373815,	1.996385938
0.861951103818,	2.010334189
0.865359570834,	2.020131562
0.868391800929,	2.02883776
0.869702786666,	2.032599025
0.878912855491,	2.05897346
0.886175369076,	2.079708139
0.0752210930261,	-0.009381568
0.105938371597,	0.033431992
0.129186460802,	0.069558805
0.152894356007,	0.109503882
0.176596508237,	0.152392597
0.186406189773,	0.170965317
0.196850099562,	0.1912476
0.209676199471,	0.216852782
0.218641414427,	0.235192937
0.226262620632,	0.251062192
0.228648453211,	0.256081753
0.236044053926,	0.271795303
0.241767477348,	0.284113312
0.246154076258,	0.293645545
0.252486999392,	0.307544766
0.25839753155,	0.320661137
0.263347423553,	0.331750957
0.267438870514,	0.340988824
0.270725788916,	0.348456349
0.272623407586,	0.35278608
0.276139917815,	0.36084514
0.281273089903,	0.372691237
0.287403484575,	0.386964211
0.293015036134,	0.400146817
0.300354700916,	0.417555261
0.308423289451,	0.436904891
0.31575524437,	0.454675893
0.323939533418,	0.474718442
0.332868113383,	0.496824171
0.341796693348,	0.519173137
0.351427081136,	0.543542436
0.361479649652,	0.569261644
0.371387645087,	0.594881928
0.381991547684,	0.622587923
0.392236915348,	0.649626727
0.402719374454,	0.677553707
0.41342159095,	0.706327878
0.426536731895,	0.74193206
0.438405052097,	0.774459122
0.449876340613,	0.806159957
0.464719616861,	0.847537454
0.47852646838,	0.886363565
0.49076289514,	0.921025487
0.502093491789,	0.953317487
0.515218256922,	0.9909409
0.525995657727,	1.021997094
0.539494219832,	1.061082714
0.55055497126,	1.09325196
0.559072856449,	1.118105273
0.569327848302,	1.14811134
0.577278821997,	1.171434022
0.583879833714,	1.190832285
0.58815456076,	1.203410348
0.593166184234,	1.218171738
0.600669775599,	1.240301425
0.605721915277,	1.25521901
0.608485951665,	1.263386082
0.611969655552,	1.273684963
0.614687380197,	1.281723343
0.617374212825,	1.28967361
0.619879679694,	1.297090011
0.622404447503,	1.304566149
0.625658559563,	1.314205631
0.629013004972,	1.324146402
0.632099256674,	1.333295816
0.634718562294,	1.341063347
0.637937953687,	1.350613262
0.640931581902,	1.35949609
0.643869274186,	1.368215198
0.646656440164,	1.376489446
0.649455197219,	1.384799815
0.652520233655,	1.393902633
0.655565969152,	1.402949788
0.658598199247,	1.411958274
0.66156481666,	1.420773045
0.664544939474,	1.429628974
0.667696803858,	1.438996185
0.670842872705,	1.448346915
0.67393683427,	1.457543291
0.677042386912,	1.466774441
0.680277198032,	1.476389935
0.68351780469,	1.486022567
0.686752615809,	1.495637662
0.689958501801,	1.50516626
0.693185603057,	1.514757175
0.696493736723,	1.524587924
0.699815375791,	1.534457564
0.703102294192,	1.544222587
0.70640463232,	1.554031741
0.709685755183,	1.563775989
0.709578200687,	1.563456607
0.708343376692,	1.559789647
0.708056318199,	1.558937151
0.709210982092,	1.562366137
0.711272632469,	1.568487942
0.714266260685,	1.577375571
0.72046609669,	1.5957754
0.726098863514,	1.612483635
0.731577327944,	1.62872522
0.740448057652,	1.655002382
0.747623795852,	1.676236997
0.754471680887,	1.696481324
0.760976240467,	1.715690835
0.769573191179,	1.741047387
0.777292763845,	1.763782203
0.782323688258,	1.778580221
0.792008045091,	1.807022021
0.800541350008,	1.832032365
0.807001564732,	1.850932916
0.813228411541,	1.869121797
0.820197792629,	1.889444539
0.826320477437,	1.90726648
0.831357197388,	1.921904274
0.838955274003,	1.943945065
0.845141604607,	1.961853107
0.848550071622,	1.971705059
0.850802764511,	1.978210439
0.857129892107,	1.99645657
0.862008428451,	2.010499059
0.865457411672,	2.020412628
0.868543663374,	2.029273547
0.869933767196,	2.033261537
0.879089866976,	2.059479497
0.8863581761,	2.080229331
0.887966333235,	2.084812709
0.888484118676,	2.086287843
0.0752210930261,	-0.009381568
0.105938371597,	0.033431992
0.129186460802,	0.069558805
0.152894356007,	0.109503882
0.176596508237,	0.152392597
0.186406189773,	0.170965317
0.196850099562,	0.1912476
0.209676199471,	0.216852782
0.218641414427,	0.235192937
0.226262620632,	0.251062192
0.228648453211,	0.256081753
0.236044053926,	0.271795303
0.241767477348,	0.284113312
0.246154076258,	0.293645545
0.252486999392,	0.307544766
0.25839753155,	0.320661137
0.263347423553,	0.331750957
0.267438870514,	0.340988824
0.270725788916,	0.348456349
0.272623407586,	0.35278608
0.276139917815,	0.36084514
0.281273089903,	0.372691237
0.287403484575,	0.386964211
0.293015036134,	0.400146817
0.300354700916,	0.417555261
0.308423289451,	0.436904891
0.31575524437,	0.454675893
0.323939533418,	0.474718442
0.332868113383,	0.496824171
0.341796693348,	0.519173137
0.351427081136,	0.543542436
0.361479649652,	0.569261644
0.371387645087,	0.594881928
0.381991547684,	0.622587923
0.392236915348,	0.649626727
0.402719374454,	0.677553707
0.41342159095,	0.706327878
0.426536731895,	0.74193206
0.438405052097,	0.774459122
0.449876340613,	0.806159957
0.464719616861,	0.847537454
0.47852646838,	0.886363565
0.49076289514,	0.921025487
0.502093491789,	0.953317487
0.515218256922,	0.9909409
0.525995657727,	1.021997094
0.539494219832,	1.061082714
0.55055497126,	1.09325196
0.559072856449,	1.118105273
0.569327848302,	1.14811134
0.577278821997,	1.171434022
0.583879833714,	1.190832285
0.58815456076,	1.203410348
0.593166184234,	1.218171738
0.600669775599,	1.240301425
0.605721915277,	1.25521901
0.608485951665,	1.263386082
0.611969655552,	1.273684963
0.614687380197,	1.281723343
0.617374212825,	1.28967361
0.619879679694,	1.297090011
0.622404447503,	1.304566149
0.625658559563,	1.314205631
0.629013004972,	1.324146402
0.632099256674,	1.333295816
0.634718562294,	1.341063347
0.637937953687,	1.350613262
0.640931581902,	1.35949609
0.643869274186,	1.368215198
0.646656440164,	1.376489446
0.649455197219,	1.384799815
0.652520233655,	1.393902633
0.655565969152,	1.402949788
0.658598199247,	1.411958274
0.66156481666,	1.420773045
0.664544939474,	1.429628974
0.667696803858,	1.438996185
0.670842872705,	1.448346915
0.67393683427,	1.457543291
0.677042386912,	1.466774441
0.680277198032,	1.476389935
0.68351780469,	1.486022567
0.686752615809,	1.495637662
0.689958501801,	1.50516626
0.693185603057,	1.514757175
0.696493736723,	1.524587924
0.699815375791,	1.534457564
0.703102294192,	1.544222587
0.70640463232,	1.554031741
0.709685755183,	1.563775989
0.709578200687,	1.563456607
0.708343376692,	1.559789647
0.708056318199,	1.558937151
0.709210982092,	1.562366137
0.711272632469,	1.568487942
0.714266260685,	1.577375571
0.72046609669,	1.5957754
0.726098863514,	1.612483635
0.731577327944,	1.62872522
0.740448057652,	1.655002382
0.747623795852,	1.676236997
0.754471680887,	1.696481324
0.760976240467,	1.715690835
0.769573191179,	1.741047387
0.777292763845,	1.763782203
0.782323688258,	1.778580221
0.792008045091,	1.807022021
0.800541350008,	1.832032365
0.807001564732,	1.850932916
0.813228411541,	1.869121797
0.820197792629,	1.889444539
0.826320477437,	1.90726648
0.831357197388,	1.921904274
0.838955274003,	1.943945065
0.845141604607,	1.961853107
0.848550071622,	1.971705059
0.850802764511,	1.978210439
0.857129892107,	1.99645657
0.862008428451,	2.010499059
0.865457411672,	2.020412628
0.868543663374,	2.029273547
0.869933767196,	2.033261537
0.879089866976,	2.059479497
0.8863581761,	2.080229331
0.887966333235,	2.084812709
0.888484118676,	2.086287843
0.0752210930261,	-0.009381568
0.105938371597,	0.033431992
0.129186460802,	0.069558805
0.152894356007,	0.109503882
0.176596508237,	0.152392597
0.186406189773,	0.170965317
0.196850099562,	0.1912476
0.209676199471,	0.216852782
0.218641414427,	0.235192937
0.226262620632,	0.251062192
0.228648453211,	0.256081753
0.236044053926,	0.271795303
0.241767477348,	0.284113312
0.246154076258,	0.293645545
0.252486999392,	0.307544766
0.25839753155,	0.320661137
0.263347423553,	0.331750957
0.267438870514,	0.340988824
0.270725788916,	0.348456349
0.272623407586,	0.35278608
0.276139917815,	0.36084514
0.281273089903,	0.372691237
0.287403484575,	0.386964211
0.293015036134,	0.400146817
0.300354700916,	0.417555261
0.308423289451,	0.436904891
0.31575524437,	0.454675893
0.323939533418,	0.474718442
0.332868113383,	0.496824171
0.341796693348,	0.519173137
0.351427081136,	0.543542436
0.361479649652,	0.569261644
0.371387645087,	0.594881928
0.381991547684,	0.622587923
0.392236915348,	0.649626727
0.402719374454,	0.677553707
0.41342159095,	0.706327878
0.426536731895,	0.74193206
0.438405052097,	0.774459122
0.449876340613,	0.806159957
0.464719616861,	0.847537454
0.47852646838,	0.886363565
0.49076289514,	0.921025487
0.502093491789,	0.953317487
0.515218256922,	0.9909409
0.525995657727,	1.021997094
0.539494219832,	1.061082714
0.55055497126,	1.09325196
0.559072856449,	1.118105273
0.569327848302,	1.14811134
0.577278821997,	1.171434022
0.583879833714,	1.190832285
0.58815456076,	1.203410348
0.593166184234,	1.218171738
0.600669775599,	1.240301425
0.605721915277,	1.25521901
0.608485951665,	1.263386082
0.611969655552,	1.273684963
0.614687380197,	1.281723343
0.617374212825,	1.28967361
0.619879679694,	1.297090011
0.622404447503,	1.304566149
0.625658559563,	1.314205631
0.629013004972,	1.324146402
0.632099256674,	1.333295816
0.634718562294,	1.341063347
0.637937953687,	1.350613262
0.640931581902,	1.35949609
0.643869274186,	1.368215198
0.646656440164,	1.376489446
0.649455197219,	1.384799815
0.652520233655,	1.393902633
0.655565969152,	1.402949788
0.658598199247,	1.411958274
0.66156481666,	1.420773045
0.664544939474,	1.429628974
0.667696803858,	1.438996185
0.670842872705,	1.448346915
0.67393683427,	1.457543291
0.677042386912,	1.466774441
0.680277198032,	1.476389935
0.68351780469,	1.486022567
0.686752615809,	1.495637662
0.689958501801,	1.50516626
0.693185603057,	1.514757175
0.696493736723,	1.524587924
0.699815375791,	1.534457564
0.703102294192,	1.544222587
0.70640463232,	1.554031741
0.709685755183,	1.563775989
0.709578200687,	1.563456607
0.708343376692,	1.559789647
0.708056318199,	1.558937151
0.709210982092,	1.562366137
0.711272632469,	1.568487942
0.714266260685,	1.577375571
0.72046609669,	1.5957754
0.726098863514,	1.612483635
0.731577327944,	1.62872522
0.740448057652,	1.655002382
0.747623795852,	1.676236997
0.754471680887,	1.696481324
0.760976240467,	1.715690835
0.769573191179,	1.741047387
0.777292763845,	1.763782203
0.782323688258,	1.778580221
0.792008045091,	1.807022021
0.800541350008,	1.832032365
0.807001564732,	1.850932916
0.813228411541,	1.869121797
0.820197792629,	1.889444539
0.826320477437,	1.90726648
0.831357197388,	1.921904274
0.838955274003,	1.943945065
0.845141604607,	1.961853107
0.848550071622,	1.971705059
0.850802764511,	1.978210439
0.857129892107,	1.99645657
0.862008428451,	2.010499059
0.865457411672,	2.020412628
0.868543663374,	2.029273547
0.869933767196,	2.033261537
0.879089866976,	2.059479497
0.8863581761,	2.080229331
0.887966333235,	2.084812709
0.888484118676,	2.086287843
0.0752210930261,	-0.009381568
0.105938371597,	0.033431992
0.129186460802,	0.069558805
0.152894356007,	0.109503882
0.176596508237,	0.152392597
0.186406189773,	0.170965317
0.196850099562,	0.1912476
0.209676199471,	0.216852782
0.218641414427,	0.235192937
0.226262620632,	0.251062192
0.228648453211,	0.256081753
0.236044053926,	0.271795303
0.241767477348,	0.284113312
0.246154076258,	0.293645545
0.252486999392,	0.307544766
0.25839753155,	0.320661137
0.263347423553,	0.331750957
0.267438870514,	0.340988824
0.270725788916,	0.348456349
0.272623407586,	0.35278608
0.276139917815,	0.36084514
0.281273089903,	0.372691237
0.287403484575,	0.386964211
0.293015036134,	0.400146817
0.300354700916,	0.417555261
0.308423289451,	0.436904891
0.31575524437,	0.454675893
0.323939533418,	0.474718442
0.332868113383,	0.496824171
0.341796693348,	0.519173137
0.351427081136,	0.543542436
0.361479649652,	0.569261644
0.371387645087,	0.594881928
0.381991547684,	0.622587923
0.392236915348,	0.649626727
0.402719374454,	0.677553707
0.41342159095,	0.706327878
0.426536731895,	0.74193206
0.438405052097,	0.774459122
0.449876340613,	0.806159957
0.464719616861,	0.847537454
0.47852646838,	0.886363565
0.49076289514,	0.921025487
0.502093491789,	0.953317487
0.515218256922,	0.9909409
0.525995657727,	1.021997094
0.539494219832,	1.061082714
0.55055497126,	1.09325196
0.559072856449,	1.118105273
0.569327848302,	1.14811134
0.577278821997,	1.171434022
0.583879833714,	1.190832285
0.58815456076,	1.203410348
0.593166184234,	1.218171738
0.600669775599,	1.240301425
0.605721915277,	1.25521901
0.608485951665,	1.263386082
0.611969655552,	1.273684963
0.614687380197,	1.281723343
0.617374212825,	1.28967361
0.619879679694,	1.297090011
0.622404447503,	1.304566149
0.625658559563,	1.314205631
0.629013004972,	1.324146402
0.632099256674,	1.333295816
0.634718562294,	1.341063347
0.637937953687,	1.350613262
0.640931581902,	1.35949609
0.643869274186,	1.368215198
0.646656440164,	1.376489446
0.649455197219,	1.384799815
0.652520233655,	1.393902633
0.655565969152,	1.402949788
0.658598199247,	1.411958274
0.66156481666,	1.420773045
0.664544939474,	1.429628974
0.667696803858,	1.438996185
0.670842872705,	1.448346915
0.67393683427,	1.457543291
0.677042386912,	1.466774441
0.680277198032,	1.476389935
0.68351780469,	1.486022567
0.686752615809,	1.495637662
0.689958501801,	1.50516626
0.693185603057,	1.514757175
0.696493736723,	1.524587924
0.699815375791,	1.534457564
0.703102294192,	1.544222587
0.70640463232,	1.554031741
0.709685755183,	1.563775989
0.709578200687,	1.563456607
0.708343376692,	1.559789647
0.708056318199,	1.558937151
0.709210982092,	1.562366137
0.711272632469,	1.568487942
0.714266260685,	1.577375571
0.72046609669,	1.5957754
0.726098863514,	1.612483635
0.731577327944,	1.62872522
0.740448057652,	1.655002382
0.747623795852,	1.676236997
0.754471680887,	1.696481324
0.760976240467,	1.715690835
0.769573191179,	1.741047387
0.777292763845,	1.763782203
0.782323688258,	1.778580221
0.792008045091,	1.807022021
0.800541350008,	1.832032365
0.807001564732,	1.850932916
0.813228411541,	1.869121797
0.820197792629,	1.889444539
0.826320477437,	1.90726648
0.831357197388,	1.921904274
0.838955274003,	1.943945065
0.845141604607,	1.961853107
0.848550071622,	1.971705059
0.850802764511,	1.978210439
0.857129892107,	1.99645657
0.862008428451,	2.010499059
0.865457411672,	2.020412628
0.868543663374,	2.029273547
0.869933767196,	2.033261537
0.879089866976,	2.059479497
0.8863581761,	2.080229331
0.887966333235,	2.084812709
0.888484118676,	2.086287843
0.0752210930261,	-0.009381568
0.105938371597,	0.033431992
0.129186460802,	0.069558805
0.152894356007,	0.109503882
0.176596508237,	0.152392597
0.186406189773,	0.170965317
0.196850099562,	0.1912476
0.209676199471,	0.216852782
0.218641414427,	0.235192937
0.226262620632,	0.251062192
0.228648453211,	0.256081753
0.236044053926,	0.271795303
0.241767477348,	0.284113312
0.246154076258,	0.293645545
0.252486999392,	0.307544766
0.25839753155,	0.320661137
0.263347423553,	0.331750957
0.267438870514,	0.340988824
0.270725788916,	0.348456349
0.272623407586,	0.35278608
0.276139917815,	0.36084514
0.281273089903,	0.372691237
0.287403484575,	0.386964211
0.293015036134,	0.400146817
0.300354700916,	0.417555261
0.308423289451,	0.436904891
0.31575524437,	0.454675893
0.323939533418,	0.474718442
0.332868113383,	0.496824171
0.341796693348,	0.519173137
0.351427081136,	0.543542436
0.361479649652,	0.569261644
0.371387645087,	0.594881928
0.381991547684,	0.622587923
0.392236915348,	0.649626727
0.402719374454,	0.677553707
0.41342159095,	0.706327878
0.426536731895,	0.74193206
0.438405052097,	0.774459122
0.449876340613,	0.806159957
0.464719616861,	0.847537454
0.47852646838,	0.886363565
0.49076289514,	0.921025487
0.502093491789,	0.953317487
0.515218256922,	0.9909409
0.525995657727,	1.021997094
0.539494219832,	1.061082714
0.55055497126,	1.09325196
0.559072856449,	1.118105273
0.569327848302,	1.14811134
0.577278821997,	1.171434022
0.583879833714,	1.190832285
0.58815456076,	1.203410348
0.593166184234,	1.218171738
0.600669775599,	1.240301425
0.605721915277,	1.25521901
0.608485951665,	1.263386082
0.611969655552,	1.273684963
0.614687380197,	1.281723343
0.617374212825,	1.28967361
0.619879679694,	1.297090011
0.622404447503,	1.304566149
0.625658559563,	1.314205631
0.629013004972,	1.324146402
0.632099256674,	1.333295816
0.634718562294,	1.341063347
0.637937953687,	1.350613262
0.640931581902,	1.35949609
0.643869274186,	1.368215198
0.646656440164,	1.376489446
0.649455197219,	1.384799815
0.652520233655,	1.393902633
0.655565969152,	1.402949788
0.658598199247,	1.411958274
0.66156481666,	1.420773045
0.664544939474,	1.429628974
0.667696803858,	1.438996185
0.670842872705,	1.448346915
0.67393683427,	1.457543291
0.677042386912,	1.466774441
0.680277198032,	1.476389935
0.68351780469,	1.486022567
0.686752615809,	1.495637662
0.689958501801,	1.50516626
0.693185603057,	1.514757175
0.696493736723,	1.524587924
0.699815375791,	1.534457564
0.703102294192,	1.544222587
0.70640463232,	1.554031741
0.709685755183,	1.563775989
0.709578200687,	1.563456607
0.708343376692,	1.559789647
0.708056318199,	1.558937151
0.709210982092,	1.562366137
0.711272632469,	1.568487942
0.714266260685,	1.577375571
0.72046609669,	1.5957754
0.726098863514,	1.612483635
0.731577327944,	1.62872522
0.740448057652,	1.655002382
0.747623795852,	1.676236997
0.754471680887,	1.696481324
0.760976240467,	1.715690835
0.769573191179,	1.741047387
0.777292763845,	1.763782203
0.782323688258,	1.778580221
0.792008045091,	1.807022021
0.800541350008,	1.832032365
0.807001564732,	1.850932916
0.813228411541,	1.869121797
0.820197792629,	1.889444539
0.826320477437,	1.90726648
0.831357197388,	1.921904274
0.838955274003,	1.943945065
0.845141604607,	1.961853107
0.848550071622,	1.971705059
0.850802764511,	1.978210439
0.857129892107,	1.99645657
0.862008428451,	2.010499059
0.865457411672,	2.020412628
0.868543663374,	2.029273547
0.869933767196,	2.033261537
0.879089866976,	2.059479497
0.8863581761,	2.080229331
0.887966333235,	2.084812709
0.888484118676,	2.086287843
0.0752210930261,	-0.009381568
0.105938371597,	0.033431992
0.129186460802,	0.069558805
0.152894356007,	0.109503882
0.176596508237,	0.152392597
0.186406189773,	0.170965317
0.196850099562,	0.1912476
0.209676199471,	0.216852782
0.218641414427,	0.235192937
0.226262620632,	0.251062192
0.228648453211,	0.256081753
0.236044053926,	0.271795303
0.241767477348,	0.284113312
0.246154076258,	0.293645545
0.252486999392,	0.307544766
0.25839753155,	0.320661137
0.263347423553,	0.331750957
0.267438870514,	0.340988824
0.270725788916,	0.348456349
0.272623407586,	0.35278608
0.276139917815,	0.36084514
0.281273089903,	0.372691237
0.287403484575,	0.386964211
0.293015036134,	0.400146817
0.300354700916,	0.417555261
0.308423289451,	0.436904891
0.31575524437,	0.454675893
0.323939533418,	0.474718442
0.332868113383,	0.496824171
0.341796693348,	0.519173137
0.351427081136,	0.543542436
0.361479649652,	0.569261644
0.371387645087,	0.594881928
0.381991547684,	0.622587923
0.392236915348,	0.649626727
0.402719374454,	0.677553707
0.41342159095,	0.706327878
0.426536731895,	0.74193206
0.438405052097,	0.774459122
0.449876340613,	0.806159957
0.464719616861,	0.847537454
0.47852646838,	0.886363565
0.49076289514,	0.921025487
0.502093491789,	0.953317487
0.515218256922,	0.9909409
0.525995657727,	1.021997094
0.539494219832,	1.061082714
0.55055497126,	1.09325196
0.559072856449,	1.118105273
0.569327848302,	1.14811134
0.577278821997,	1.171434022
0.583879833714,	1.190832285
0.58815456076,	1.203410348
0.593166184234,	1.218171738
0.600669775599,	1.240301425
0.605721915277,	1.25521901
0.608485951665,	1.263386082
0.611969655552,	1.273684963
0.614687380197,	1.281723343
0.617374212825,	1.28967361
0.619879679694,	1.297090011
0.622404447503,	1.304566149
0.625658559563,	1.314205631
0.629013004972,	1.324146402
0.632099256674,	1.333295816
0.634718562294,	1.341063347
0.637937953687,	1.350613262
0.640931581902,	1.35949609
0.643869274186,	1.368215198
0.646656440164,	1.376489446
0.649455197219,	1.384799815
0.652520233655,	1.393902633
0.655565969152,	1.402949788
0.658598199247,	1.411958274
0.66156481666,	1.420773045
0.664544939474,	1.429628974
0.667696803858,	1.438996185
0.670842872705,	1.448346915
0.67393683427,	1.457543291
0.677042386912,	1.466774441
0.680277198032,	1.476389935
0.68351780469,	1.486022567
0.686752615809,	1.495637662
0.689958501801,	1.50516626
0.693185603057,	1.514757175
0.696493736723,	1.524587924
0.699815375791,	1.534457564
0.703102294192,	1.544222587
0.70640463232,	1.554031741
0.709685755183,	1.563775989
0.709578200687,	1.563456607
0.708343376692,	1.559789647
0.708056318199,	1.558937151
0.709210982092,	1.562366137
0.711272632469,	1.568487942
0.714266260685,	1.577375571
0.72046609669,	1.5957754
0.726098863514,	1.612483635
0.731577327944,	1.62872522
0.740448057652,	1.655002382
0.747623795852,	1.676236997
0.754471680887,	1.696481324
0.760976240467,	1.715690835
0.769573191179,	1.741047387
0.777292763845,	1.763782203
0.782323688258,	1.778580221
0.792008045091,	1.807022021
0.800541350008,	1.832032365
0.807001564732,	1.850932916
