x,y
0.719156230072,2.13098976228
0.737227481031,2.14827169603
0.75570714729,2.16510663674
0.773487020892,2.18267955924
0.791153720592,2.20036959594
0.808560031525,2.21830867894
0.825205925403,2.23695960426
0.834931375172,2.25999310581
0.845579524427,2.28260963873
0.862256136338,2.30124062647
0.87891226956,2.31988490593
0.892888282036,2.3406107129
0.907048602714,2.3612168944
0.921448021801,2.38165333595
0.936202765572,2.40183004789
0.951576004613,2.42154711334
0.953643209216,2.4464587281
0.958179288792,2.47104856715
0.961134687061,2.49587121912
0.963300150512,2.52077727025
0.963067255922,2.5457774174
0.967936017044,2.57029685756
0.971681620688,2.5950141055
0.974108090274,2.61989627876
0.975816029895,2.64483733503
0.97315038949,2.66969922281
0.973980915903,2.69467858625
0.972350219172,2.71963276708
0.964605726029,2.74339613049
0.961304552641,2.76817571491
0.955270487564,2.79244428897
0.944268079879,2.81488773379
0.936253694038,2.83857159655
0.927143934426,2.86184584374
0.915451668407,2.88394391177
0.901399920857,2.90462645257
0.892202412298,2.92787761266
0.880392490969,2.94990651654
0.866764031984,2.97086005315
0.850800087387,2.99009870743
0.832780712965,3.00742615598
0.81261881893,3.02221494071
0.797469651204,3.04210354371
0.782199775794,3.061895858
0.770847183993,3.0841809398
0.757289318194,3.1051759749
0.738037560016,3.12112037653
0.718889083206,3.13720148312
0.699733960537,3.15327235037
0.683502017135,3.17227746987
0.667015366646,3.19106953329
0.650505185094,3.20984776387
0.633975065966,3.22859527643
0.617337530871,3.24726697897
0.600733766183,3.26594586849
0.58408293937,3.28459709234
0.567462289478,3.30327238837
0.551213460873,3.32227391439
0.534964632267,3.34127544041
0.518665689164,3.36022217622
0.502369798434,3.37919603657
0.486047324268,3.39812893955
0.469755027024,3.41708591471
0.453445844576,3.43603929638
0.437371431639,3.4551750161
0.421249956577,3.47428307016
0.405141773233,3.49341160291
0.389013652312,3.51250941762
0.372898823109,3.53162771103
0.356777348047,3.55073576509
0.340679404048,3.56985765198
0.32468528253,3.58907223408
0.30869780687,3.60829705553
0.292703685352,3.62751163764
0.276719803178,3.64671957388
0.260715442316,3.66594080184
0.244738206001,3.68515897743
0.228864792167,3.70446984824
0.21297449313,3.72377712555
0.197101079297,3.74308799636
0.181204134401,3.76238503433
0.165330720567,3.78169590513
0.14944042153,3.80100318245
0.133567007697,3.82031405325
0.117760593565,3.83968330775
0.101954179432,3.85905256224
0.086141119441,3.87841157739
0.0703347053087,3.89778083189
0.0545282911764,3.91715008639
0.038728522903,3.93652958023
0.0229287546296,3.95590907407
0.00719293368414,3.97531982706
-0.00856336595032,3.99474387176
-0.0242925410369,4.01416486409
-0.0400386013268,4.03358226294
-0.0557780157579,4.05300990113
-0.0764291920898,4.06711210867
-0.0947558993575,4.08410057662
-0.110616021473,4.10343192611
-0.125334938583,4.17259371924
-0.131513371267,4.18049529493
0.676760457451,2.10217271795
0.719156230072,2.13098976228
0.737227481031,2.14827169603
0.75570714729,2.16510663674
0.773487020892,2.18267955924
0.791153720592,2.20036959594
0.808560031525,2.21830867894
0.825205925403,2.23695960426
0.834931375172,2.25999310581
0.845579524427,2.28260963873
0.862256136338,2.30124062647
0.87891226956,2.31988490593
0.892888282036,2.3406107129
0.907048602714,2.3612168944
0.921448021801,2.38165333595
0.936202765572,2.40183004789
0.951576004613,2.42154711334
0.953643209216,2.4464587281
0.958179288792,2.47104856715
0.961134687061,2.49587121912
0.963300150512,2.52077727025
0.963067255922,2.5457774174
0.967936017044,2.57029685756
0.971681620688,2.5950141055
0.974108090274,2.61989627876
0.975816029895,2.64483733503
0.97315038949,2.66969922281
0.973980915903,2.69467858625
0.972350219172,2.71963276708
0.964605726029,2.74339613049
0.961304552641,2.76817571491
0.955270487564,2.79244428897
0.944268079879,2.81488773379
0.936253694038,2.83857159655
0.927143934426,2.86184584374
0.915451668407,2.88394391177
0.901399920857,2.90462645257
0.892202412298,2.92787761266
0.880392490969,2.94990651654
0.866764031984,2.97086005315
0.850800087387,2.99009870743
0.832780712965,3.00742615598
0.81261881893,3.02221494071
0.797469651204,3.04210354371
0.782199775794,3.061895858
0.770847183993,3.0841809398
0.757289318194,3.1051759749
0.738037560016,3.12112037653
0.718889083206,3.13720148312
0.699733960537,3.15327235037
0.683502017135,3.17227746987
0.667015366646,3.19106953329
0.650505185094,3.20984776387
0.633975065966,3.22859527643
0.617337530871,3.24726697897
0.600733766183,3.26594586849
0.58408293937,3.28459709234
0.567462289478,3.30327238837
0.551213460873,3.32227391439
0.534964632267,3.34127544041
0.518665689164,3.36022217622
0.502369798434,3.37919603657
0.486047324268,3.39812893955
0.469755027024,3.41708591471
0.453445844576,3.43603929638
0.437371431639,3.4551750161
0.421249956577,3.47428307016
0.405141773233,3.49341160291
0.389013652312,3.51250941762
0.372898823109,3.53162771103
0.356777348047,3.55073576509
0.340679404048,3.56985765198
0.32468528253,3.58907223408
0.30869780687,3.60829705553
0.292703685352,3.62751163764
0.276719803178,3.64671957388
0.260715442316,3.66594080184
0.244738206001,3.68515897743
0.228864792167,3.70446984824
0.21297449313,3.72377712555
0.197101079297,3.74308799636
0.181204134401,3.76238503433
0.165330720567,3.78169590513
0.14944042153,3.80100318245
0.133567007697,3.82031405325
0.117760593565,3.83968330775
0.101954179432,3.85905256224
0.086141119441,3.87841157739
0.0703347053087,3.89778083189
0.0545282911764,3.91715008639
0.038728522903,3.93652958023
0.0229287546296,3.95590907407
0.00719293368414,3.97531982706
-0.00856336595032,3.99474387176
-0.0242925410369,4.01416486409
-0.0400386013268,4.03358226294
-0.0557780157579,4.05300990113
-0.0764291920898,4.06711210867
-0.0947558993575,4.08410057662
-0.110616021473,4.10343192611
-0.125334938583,4.17259371924
-0.131513371267,4.18049529493
0.676760457451,2.10217271795
0.719156230072,2.13098976228
0.737227481031,2.14827169603
0.75570714729,2.16510663674
0.773487020892,2.18267955924
0.791153720592,2.20036959594
0.808560031525,2.21830867894
0.825205925403,2.23695960426
0.834931375172,2.25999310581
0.845579524427,2.28260963873
0.862256136338,2.30124062647
0.87891226956,2.31988490593
0.892888282036,2.3406107129
0.907048602714,2.3612168944
0.921448021801,2.38165333595
0.936202765572,2.40183004789
0.951576004613,2.42154711334
0.953643209216,2.4464587281
0.958179288792,2.47104856715
0.961134687061,2.49587121912
0.963300150512,2.52077727025
0.963067255922,2.5457774174
0.967936017044,2.57029685756
0.971681620688,2.5950141055
0.974108090274,2.61989627876
0.975816029895,2.64483733503
0.97315038949,2.66969922281
0.973980915903,2.69467858625
0.972350219172,2.71963276708
0.964605726029,2.74339613049
0.961304552641,2.76817571491
0.955270487564,2.79244428897
0.944268079879,2.81488773379
0.936253694038,2.83857159655
0.927143934426,2.86184584374
0.915451668407,2.88394391177
0.901399920857,2.90462645257
0.892202412298,2.92787761266
